wall_time,token_acc,token_p,token_r,token_f,pos_acc,tag_acc,ents_p,ents_r,ents_f,ents_per_type_MISC_p,ents_per_type_MISC_r,ents_per_type_MISC_f,ents_per_type_LOC_p,ents_per_type_LOC_r,ents_per_type_LOC_f,ents_per_type_PER_p,ents_per_type_PER_r,ents_per_type_PER_f,ents_per_type_ORG_p,ents_per_type_ORG_r,ents_per_type_ORG_f,ents_excl_MISC_ents_p,ents_excl_MISC_ents_r,ents_excl_MISC_ents_f,dep_uas,dep_las,dep_las_per_type_nummod_p,dep_las_per_type_nummod_r,dep_las_per_type_nummod_f,dep_las_per_type_amod_p,dep_las_per_type_amod_r,dep_las_per_type_amod_f,dep_las_per_type_nmod_p,dep_las_per_type_nmod_r,dep_las_per_type_nmod_f,dep_las_per_type_nsubj_p,dep_las_per_type_nsubj_r,dep_las_per_type_nsubj_f,dep_las_per_type_flat_p,dep_las_per_type_flat_r,dep_las_per_type_flat_f,dep_las_per_type_cc_p,dep_las_per_type_cc_r,dep_las_per_type_cc_f,dep_las_per_type_conj_p,dep_las_per_type_conj_r,dep_las_per_type_conj_f,dep_las_per_type_root_p,dep_las_per_type_root_r,dep_las_per_type_root_f,dep_las_per_type_advmod_p,dep_las_per_type_advmod_r,dep_las_per_type_advmod_f,dep_las_per_type_mark_p,dep_las_per_type_mark_r,dep_las_per_type_mark_f,dep_las_per_type_aux_p,dep_las_per_type_aux_r,dep_las_per_type_aux_f,dep_las_per_type_ccomp_p,dep_las_per_type_ccomp_r,dep_las_per_type_ccomp_f,dep_las_per_type_case_p,dep_las_per_type_case_r,dep_las_per_type_case_f,dep_las_per_type_det_p,dep_las_per_type_det_r,dep_las_per_type_det_f,dep_las_per_type_obl_p,dep_las_per_type_obl_r,dep_las_per_type_obl_f,dep_las_per_type_nmod:poss_p,dep_las_per_type_nmod:poss_r,dep_las_per_type_nmod:poss_f,dep_las_per_type_obj_p,dep_las_per_type_obj_r,dep_las_per_type_obj_f,dep_las_per_type_cop_p,dep_las_per_type_cop_r,dep_las_per_type_cop_f,dep_las_per_type_acl:relcl_p,dep_las_per_type_acl:relcl_r,dep_las_per_type_acl:relcl_f,dep_las_per_type_compound:prt_p,dep_las_per_type_compound:prt_r,dep_las_per_type_compound:prt_f,dep_las_per_type_advcl_p,dep_las_per_type_advcl_r,dep_las_per_type_advcl_f,dep_las_per_type_dep_p,dep_las_per_type_dep_r,dep_las_per_type_dep_f,dep_las_per_type_fixed_p,dep_las_per_type_fixed_r,dep_las_per_type_fixed_f,dep_las_per_type_iobj_p,dep_las_per_type_iobj_r,dep_las_per_type_iobj_f,dep_las_per_type_appos_p,dep_las_per_type_appos_r,dep_las_per_type_appos_f,dep_las_per_type_obl:tmod_p,dep_las_per_type_obl:tmod_r,dep_las_per_type_obl:tmod_f,dep_las_per_type_xcomp_p,dep_las_per_type_xcomp_r,dep_las_per_type_xcomp_f,dep_las_per_type_obl:loc_p,dep_las_per_type_obl:loc_r,dep_las_per_type_obl:loc_f,dep_las_per_type_expl_p,dep_las_per_type_expl_r,dep_las_per_type_expl_f,dep_las_per_type_list_p,dep_las_per_type_list_r,dep_las_per_type_list_f,dep_las_per_type_vocative_p,dep_las_per_type_vocative_r,dep_las_per_type_vocative_f,dep_las_per_type_discourse_p,dep_las_per_type_discourse_r,dep_las_per_type_discourse_f,dep_las_per_type_goeswith_p,dep_las_per_type_goeswith_r,dep_las_per_type_goeswith_f,k,model,augmenter,i,dep_las_per_type__p,dep_las_per_type__r,dep_las_per_type__f,gpu
0.85575103759765625,0.9991551955473835,0.9965243296921549,0.9961286480047647,0.9963264495631454,0.9625322997416021,0.9632279864838004,0.7915057915057915,0.7347670250896058,0.7620817843866171,0.7037037037037037,0.628099173553719,0.6637554585152838,0.8018867924528302,0.8854166666666666,0.8415841584158416,0.8137254901960784,0.9222222222222223,0.8645833333333334,0.83,0.515527950310559,0.6360153256704981,0.8146341463414634,0.7643020594965675,0.7886658795749705,0.821412037037037,0.7816677275620624,0.7889908256880734,0.7543859649122807,0.7713004484304933,0.8418079096045198,0.8186813186813187,0.8300835654596102,0.6374745417515275,0.6894273127753304,0.6624338624338625,0.8471474703982778,0.8310454065469906,0.8390191897654585,0.9227467811158798,0.899581589958159,0.9110169491525424,0.8108974358974359,0.834983498349835,0.8227642276422764,0.6272189349112426,0.6144927536231884,0.6207906295754027,0.7934426229508197,0.856637168141593,0.8238297872340425,0.6854082998661312,0.7091412742382271,0.697072838665759,0.9038031319910514,0.8688172043010752,0.8859649122807017,0.8805031446540881,0.8615384615384616,0.8709175738724728,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.8778467908902692,0.8907563025210085,0.8842544316996873,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7152777777777778,0.662379421221865,0.6878130217028382,0.6767676767676768,0.6146788990825688,0.6442307692307693,0.7794392523364486,0.800383877159309,0.7897727272727273,0.7741935483870968,0.8181818181818182,0.7955801104972376,0.6337209302325582,0.5956284153005464,0.6140845070422535,0.45,0.2647058823529412,0.33333333333333337,0.6274509803921569,0.6095238095238096,0.6183574879227053,0.15517241379310345,0.3103448275862069,0.20689655172413793,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.625,0.5263157894736842,0.5714285714285714,0.75,0.1875,0.3,0.6046511627906976,0.5098039215686274,0.553191489361702,0.5689655172413793,0.6470588235294118,0.6055045871559633,0.7894736842105263,0.7692307692307693,0.7792207792207793,0.2222222222222222,0.11764705882352941,0.15384615384615383,0,0,0,0,0,0,0,0,0,2,spacy_large,Female names,0,NA,NA,NA,TRUE
0.8511228561401367,0.999105100924729,0.9964236042121994,0.9959289047760898,0.9961761930774197,0.9624179757407039,0.9631139391529131,0.7976878612716763,0.7419354838709677,0.7688022284122564,0.7037037037037037,0.628099173553719,0.6637554585152838,0.794392523364486,0.8854166666666666,0.8374384236453202,0.821256038647343,0.9444444444444444,0.8785529715762275,0.8556701030927835,0.515527950310559,0.6434108527131783,0.8223844282238443,0.7734553775743707,0.7971698113207547,0.8204237582493921,0.7803183791606368,0.7981651376146789,0.7631578947368421,0.7802690582959642,0.8377358490566038,0.8131868131868132,0.825278810408922,0.6361788617886179,0.6894273127753304,0.6617336152219874,0.8482238966630786,0.8321013727560718,0.8400852878464818,0.9196428571428571,0.8728813559322034,0.8956521739130435,0.8076923076923077,0.8316831683168316,0.8195121951219512,0.6231454005934718,0.6086956521739131,0.6158357771260997,0.7940691927512356,0.8530973451327434,0.8225255972696245,0.6818181818181818,0.7063711911357341,0.6938775510204082,0.9060402684563759,0.8709677419354839,0.8881578947368421,0.871875,0.8584615384615385,0.8651162790697675,0.6463414634146342,0.6708860759493671,0.6583850931677018,0.8759048603929679,0.8897058823529411,0.8827514330380407,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7150259067357513,0.6655948553054662,0.6894254787676936,0.6633663366336634,0.6146788990825688,0.6380952380952382,0.7788104089219331,0.8042226487523992,0.7913125590179415,0.772972972972973,0.8125,0.7922437673130193,0.6337209302325582,0.5956284153005464,0.6140845070422535,0.45,0.2647058823529412,0.33333333333333337,0.6274509803921569,0.6095238095238096,0.6183574879227053,0.15517241379310345,0.3103448275862069,0.20689655172413793,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6774193548387096,0.5526315789473685,0.6086956521739131,0.75,0.1875,0.3,0.5777777777777777,0.5098039215686274,0.5416666666666666,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.2222222222222222,0.11764705882352941,0.15384615384615383,0,0,0,0,0,0,0,0,0,3,spacy_large,Female names,0,NA,NA,NA,TRUE
0.848607063293457,0.9991544391942302,0.9963224331577378,0.9960254372019078,0.9961739130434782,0.9621487192240736,0.9628450634170606,0.7961538461538461,0.7419354838709677,0.7680890538033394,0.7037037037037037,0.628099173553719,0.6637554585152838,0.8018867924528302,0.8854166666666666,0.8415841584158416,0.8252427184466019,0.9444444444444444,0.8808290155440415,0.83,0.515527950310559,0.6360153256704981,0.8203883495145631,0.7734553775743707,0.7962308598351002,0.8190299588572755,0.7783764992177995,0.7962962962962963,0.7543859649122807,0.7747747747747747,0.8327067669172933,0.8113553113553114,0.8218923933209648,0.6341463414634146,0.6872246696035242,0.6596194503171247,0.8457389428263214,0.8278775079197466,0.8367129135538954,0.9095022624434389,0.8777292576419214,0.8933333333333334,0.8006430868167203,0.8217821782178217,0.8110749185667752,0.6059701492537314,0.5884057971014492,0.5970588235294118,0.8016528925619835,0.8584070796460177,0.829059829059829,0.6844919786096256,0.7091412742382271,0.6965986394557823,0.8995535714285714,0.8666666666666667,0.8828039430449068,0.877742946708464,0.8615384615384616,0.8695652173913044,0.6235294117647059,0.6708860759493671,0.6463414634146342,0.8778467908902692,0.8907563025210085,0.8842544316996873,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7145328719723183,0.6639871382636656,0.6883333333333332,0.67,0.6146788990825688,0.6411483253588517,0.7802607076350093,0.8042226487523992,0.7920604914933838,0.7675675675675676,0.8068181818181818,0.7867036011080332,0.6374269005847953,0.5956284153005464,0.6158192090395481,0.4,0.23529411764705882,0.29629629629629634,0.6138613861386139,0.5904761904761905,0.6019417475728155,0.14285714285714285,0.3103448275862069,0.1956521739130435,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.625,0.5263157894736842,0.5714285714285714,0.75,0.1875,0.3,0.6046511627906976,0.5098039215686274,0.553191489361702,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.8333333333333334,0.7692307692307693,0.8,0.2,0.11764705882352941,0.14814814814814817,0,0,0,0,0,0,0,0,0,4,spacy_large,Female names,0,NA,NA,NA,TRUE
0.8493301868438721,0.9991535972118496,0.9965177594269227,0.9961213326703133,0.9963195066149407,0.9619635567061635,0.9626605595937469,0.7957610789980732,0.7401433691756273,0.7669452181987001,0.6972477064220184,0.628099173553719,0.6608695652173914,0.8018867924528302,0.8854166666666666,0.8415841584158416,0.8203883495145631,0.9388888888888889,0.8756476683937824,0.8469387755102041,0.515527950310559,0.640926640926641,0.8219512195121951,0.7711670480549199,0.7957497048406139,0.8200011601601022,0.7792343387470997,0.7870370370370371,0.7456140350877193,0.7657657657657657,0.8374291115311909,0.8113553113553114,0.8241860465116279,0.6260162601626016,0.6784140969162996,0.6511627906976745,0.8469827586206896,0.8299894403379092,0.8384,0.9154929577464789,0.8863636363636364,0.9006928406466513,0.8070739549839229,0.8283828382838284,0.8175895765472313,0.6208955223880597,0.6028985507246377,0.6117647058823529,0.8059701492537313,0.8601769911504424,0.8321917808219178,0.6826666666666666,0.7091412742382271,0.6956521739130435,0.9020044543429844,0.8709677419354839,0.886214442013129,0.8805031446540881,0.8615384615384616,0.8709175738724728,0.6309523809523809,0.6708860759493671,0.6503067484662577,0.8787564766839379,0.8907563025210085,0.8847157016171101,0.9,0.9254032258064516,0.9125248508946322,0.7145328719723183,0.6639871382636656,0.6883333333333332,0.6836734693877551,0.6146788990825688,0.647342995169082,0.7726432532347505,0.8023032629558541,0.7871939736346516,0.7795698924731183,0.8238636363636364,0.8011049723756906,0.631578947368421,0.5901639344262295,0.6101694915254237,0.4,0.23529411764705882,0.29629629629629634,0.6274509803921569,0.6095238095238096,0.6183574879227053,0.14754098360655737,0.3103448275862069,0.2,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.5,0.3333333333333333,0.4,0.5757575757575758,0.5,0.5352112676056339,0.75,0.1875,0.3,0.6190476190476191,0.5098039215686274,0.5591397849462365,0.5892857142857143,0.6470588235294118,0.6168224299065421,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.1,0.058823529411764705,0.07407407407407408,0,0,0,0,0,0,0,0,0,5,spacy_large,Female names,0,NA,NA,NA,TRUE
0.8503038883209229,0.9991535972118496,0.9965177594269227,0.9961213326703133,0.9963195066149407,0.9620631285472468,0.9627601314348302,0.8,0.7455197132616488,0.7717996289424861,0.7102803738317757,0.628099173553719,0.6666666666666666,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.819047619047619,0.9555555555555556,0.8820512820512821,0.8469387755102041,0.515527950310559,0.640926640926641,0.8232445520581114,0.7780320366132724,0.8,0.8204652242009397,0.7803944315545243,0.7889908256880734,0.7543859649122807,0.7713004484304933,0.8345864661654135,0.8131868131868132,0.8237476808905382,0.6352459016393442,0.6828193832599119,0.6581740976645435,0.842443729903537,0.8299894403379092,0.8361702127659575,0.9154929577464789,0.8863636363636364,0.9006928406466513,0.8135048231511254,0.834983498349835,0.8241042345276872,0.6224188790560472,0.6115942028985507,0.6169590643274855,0.7986798679867987,0.856637168141593,0.8266438941076004,0.684,0.7105263157894737,0.6970108695652175,0.9017857142857143,0.8688172043010752,0.8849945235487404,0.8746081504702194,0.8584615384615385,0.8664596273291926,0.654320987654321,0.6708860759493671,0.6625,0.8775933609958506,0.8886554621848739,0.883089770354906,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7167530224525043,0.6672025723472669,0.6910907577019151,0.6907216494845361,0.6146788990825688,0.6504854368932039,0.776536312849162,0.800383877159309,0.7882797731568998,0.7783783783783784,0.8181818181818182,0.7977839335180056,0.6494252873563219,0.6174863387978142,0.6330532212885155,0.42105263157894735,0.23529411764705882,0.3018867924528302,0.6336633663366337,0.6095238095238096,0.6213592233009708,0.15,0.3103448275862069,0.20224719101123598,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5666666666666667,0.4473684210526316,0.5,0.75,0.1875,0.3,0.6190476190476191,0.5098039215686274,0.5591397849462365,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.8333333333333334,0.7692307692307693,0.8,0.2222222222222222,0.11764705882352941,0.15384615384615383,0,0,0,0,0,0,0,0,0,6,spacy_large,Female names,0,NA,NA,NA,TRUE
0.844651460647583,0.9991556990315371,0.9965263993648273,0.9961309523809524,0.9963286366342529,0.962554628526023,0.9632499006754073,0.7980769230769231,0.7437275985663082,0.7699443413729129,0.7037037037037037,0.628099173553719,0.6637554585152838,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.8181818181818182,0.95,0.879177377892031,0.8469387755102041,0.515527950310559,0.640926640926641,0.8228155339805825,0.7757437070938215,0.7985865724381626,0.8217942044074267,0.7819548872180452,0.7981651376146789,0.7631578947368421,0.7802690582959642,0.8342749529190208,0.8113553113553114,0.8226555246053854,0.6323232323232323,0.6894273127753304,0.6596417281348789,0.8473118279569892,0.8321013727560718,0.8396377197655832,0.9404255319148936,0.9020408163265307,0.9208333333333334,0.8108974358974359,0.834983498349835,0.8227642276422764,0.6347305389221557,0.6144927536231884,0.6244477172312224,0.7980132450331126,0.8530973451327434,0.8246364414029085,0.6863270777479893,0.7091412742382271,0.6975476839237058,0.9038031319910514,0.8688172043010752,0.8859649122807017,0.8722741433021807,0.8615384615384616,0.8668730650154798,0.6309523809523809,0.6708860759493671,0.6503067484662577,0.8769389865563598,0.8907563025210085,0.883793642522147,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7179930795847751,0.6672025723472669,0.6916666666666667,0.6632653061224489,0.5963302752293578,0.6280193236714976,0.7732342007434945,0.7984644913627639,0.785646836638338,0.7837837837837838,0.8238636363636364,0.8033240997229917,0.6395348837209303,0.6010928961748634,0.619718309859155,0.42857142857142855,0.2647058823529412,0.32727272727272727,0.64,0.6095238095238096,0.624390243902439,0.14285714285714285,0.3103448275862069,0.1956521739130435,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.7333333333333333,0.5789473684210527,0.6470588235294117,0.75,0.1875,0.3,0.6046511627906976,0.5098039215686274,0.553191489361702,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.8333333333333334,0.7692307692307693,0.8,0.2222222222222222,0.11764705882352941,0.15384615384615383,0,0,0,0,0,0,0,0,0,7,spacy_large,Female names,0,NA,NA,NA,TRUE
0.8529055118560791,0.9991541867754614,0.9965201829389541,0.9961240310077519,0.9963220675944334,0.9626865671641792,0.9633830845771145,0.7988505747126436,0.7473118279569892,0.772222222222222,0.7037037037037037,0.628099173553719,0.6637554585152838,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.8199052132701422,0.9611111111111111,0.8849104859335039,0.8469387755102041,0.515527950310559,0.640926640926641,0.8236714975845411,0.7803203661327232,0.8014101057579319,0.820447432479425,0.780295566502463,0.7909090909090909,0.7631578947368421,0.7767857142857142,0.8361581920903954,0.8131868131868132,0.8245125348189414,0.6288032454361054,0.6828193832599119,0.6546990496304118,0.8466522678185745,0.8278775079197466,0.8371596369460758,0.9049773755656109,0.8810572687224669,0.8928571428571428,0.8108974358974359,0.834983498349835,0.8227642276422764,0.6320474777448071,0.6173913043478261,0.6246334310850439,0.7950819672131147,0.8584070796460177,0.825531914893617,0.6844207723035952,0.7119113573407202,0.6978954514596062,0.9060402684563759,0.8709677419354839,0.8881578947368421,0.877742946708464,0.8615384615384616,0.8695652173913044,0.654320987654321,0.6708860759493671,0.6625,0.8768115942028986,0.8897058823529411,0.8832116788321168,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7165217391304348,0.662379421221865,0.6883876357560569,0.6804123711340206,0.6055045871559633,0.6407766990291263,0.7788104089219331,0.8042226487523992,0.7913125590179415,0.772972972972973,0.8125,0.7922437673130193,0.6337209302325582,0.5956284153005464,0.6140845070422535,0.42105263157894735,0.23529411764705882,0.3018867924528302,0.6213592233009708,0.6095238095238096,0.6153846153846154,0.15254237288135594,0.3103448275862069,0.20454545454545459,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6206896551724138,0.47368421052631576,0.5373134328358208,0.75,0.1875,0.3,0.5909090909090909,0.5098039215686274,0.5473684210526317,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.2222222222222222,0.11764705882352941,0.15384615384615383,0,0,0,0,0,0,0,0,0,8,spacy_large,Female names,0,NA,NA,NA,TRUE
0.8394119739532471,0.9991539342059425,0.9965191447041273,0.99612287503728,0.9963209704683306,0.9626754255001494,0.9633721508908132,0.8023032629558541,0.7491039426523297,0.7747914735866543,0.6972477064220184,0.628099173553719,0.6608695652173914,0.8018867924528302,0.8854166666666666,0.8415841584158416,0.8365384615384616,0.9666666666666667,0.8969072164948454,0.8469387755102041,0.515527950310559,0.640926640926641,0.8300970873786407,0.782608695652174,0.8056537102473499,0.8192044532065407,0.7783382617266771,0.7889908256880734,0.7543859649122807,0.7713004484304933,0.8327067669172933,0.8113553113553114,0.8218923933209648,0.6374745417515275,0.6894273127753304,0.6624338624338625,0.8417653390742734,0.8257655755015839,0.8336886993603411,0.9230769230769231,0.9107142857142857,0.9168539325842696,0.8038585209003215,0.8250825082508251,0.8143322475570033,0.6107784431137725,0.591304347826087,0.6008836524300442,0.8009950248756219,0.8548672566371681,0.8270547945205481,0.6835781041388518,0.7091412742382271,0.6961250849762066,0.8995535714285714,0.8666666666666667,0.8828039430449068,0.875,0.8615384615384616,0.8682170542635659,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.8757763975155279,0.8886554621848739,0.8821689259645464,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7123050259965338,0.6607717041800643,0.6855713094245204,0.6701030927835051,0.5963302752293578,0.6310679611650484,0.7746741154562383,0.7984644913627639,0.7863894139886577,0.772972972972973,0.8125,0.7922437673130193,0.6337209302325582,0.5956284153005464,0.6140845070422535,0.42857142857142855,0.2647058823529412,0.32727272727272727,0.6464646464646465,0.6095238095238096,0.6274509803921569,0.15,0.3103448275862069,0.20224719101123598,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.6333333333333333,0.5,0.5588235294117647,0.75,0.1875,0.3,0.5909090909090909,0.5098039215686274,0.5473684210526317,0.5714285714285714,0.6274509803921569,0.5981308411214953,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.18181818181818182,0.11764705882352941,0.14285714285714285,0,0,0,0,0,0,0,0,0,9,spacy_large,Female names,0,NA,NA,NA,TRUE
0.8408255577087402,0.9991549435800566,0.9965232939306645,0.9961274947870122,0.996325355050154,0.9632170195844517,0.9639129138085296,0.7972972972972973,0.7401433691756273,0.7676579925650557,0.6972477064220184,0.628099173553719,0.6608695652173914,0.8018867924528302,0.8854166666666666,0.8415841584158416,0.8284313725490197,0.9388888888888889,0.8802083333333335,0.8383838383838383,0.515527950310559,0.6384615384615384,0.823960880195599,0.7711670480549199,0.7966903073286052,0.8195449545533492,0.7793215236772028,0.7798165137614679,0.7456140350877193,0.7623318385650225,0.8428030303030303,0.815018315018315,0.8286778398510243,0.6354378818737271,0.6872246696035242,0.6603174603174604,0.8433476394849786,0.8299894403379092,0.8366152208621607,0.9307359307359307,0.9110169491525424,0.9207708779443254,0.8044871794871795,0.8283828382838284,0.816260162601626,0.625,0.6086956521739131,0.6167400881057269,0.7950413223140496,0.8513274336283185,0.8222222222222222,0.6867469879518072,0.7105263157894737,0.6984343090537781,0.8993288590604027,0.864516129032258,0.881578947368421,0.875,0.8615384615384616,0.8682170542635659,0.6309523809523809,0.6708860759493671,0.6503067484662577,0.8770661157024794,0.8918067226890757,0.8843750000000001,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7081174438687392,0.6591639871382636,0.6827643630308077,0.6875,0.6055045871559633,0.6439024390243904,0.7794392523364486,0.800383877159309,0.7897727272727273,0.7621621621621621,0.8011363636363636,0.7811634349030471,0.6374269005847953,0.5956284153005464,0.6158192090395481,0.42857142857142855,0.2647058823529412,0.32727272727272727,0.6274509803921569,0.6095238095238096,0.6183574879227053,0.15,0.3103448275862069,0.20224719101123598,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.53125,0.4473684210526316,0.4857142857142857,0.75,0.1875,0.3,0.5681818181818182,0.49019607843137253,0.5263157894736843,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.125,0.058823529411764705,0.07999999999999999,0,0,0,0,0,0,0,0,0,10,spacy_large,Female names,0,NA,NA,NA,TRUE
0.8394010066986084,0.9991551955473835,0.9965243296921549,0.9961286480047647,0.9963264495631454,0.9620869565217391,0.962782608695652,0.7969348659003831,0.7455197132616488,0.7703703703703704,0.7037037037037037,0.628099173553719,0.6637554585152838,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.8151658767772512,0.9555555555555556,0.8797953964194373,0.8469387755102041,0.515527950310559,0.640926640926641,0.821256038647343,0.7780320366132724,0.7990599294947122,0.8183133645887596,0.7784465794652158,0.7889908256880734,0.7543859649122807,0.7713004484304933,0.8412098298676749,0.815018315018315,0.827906976744186,0.6280487804878049,0.6806167400881057,0.653276955602537,0.8433476394849786,0.8299894403379092,0.8366152208621607,0.9043478260869565,0.8702928870292888,0.8869936034115138,0.8044871794871795,0.8283828382838284,0.816260162601626,0.6216216216216216,0.6,0.6106194690265486,0.7953795379537953,0.8530973451327434,0.8232280102476517,0.6831550802139037,0.7077562326869806,0.6952380952380952,0.9017857142857143,0.8688172043010752,0.8849945235487404,0.8714733542319749,0.8553846153846154,0.8633540372670807,0.6385542168674698,0.6708860759493671,0.6543209876543209,0.8756476683937824,0.8876050420168067,0.881585811163276,0.903921568627451,0.9294354838709677,0.9165009940357853,0.7108433734939759,0.6639871382636656,0.686616791354946,0.6868686868686869,0.6238532110091743,0.6538461538461539,0.7821229050279329,0.8061420345489443,0.7939508506616255,0.7634408602150538,0.8068181818181818,0.7845303867403314,0.6374269005847953,0.5956284153005464,0.6158192090395481,0.45,0.2647058823529412,0.33333333333333337,0.6176470588235294,0.6,0.608695652173913,0.15254237288135594,0.3103448275862069,0.20454545454545459,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.45454545454545453,0.3333333333333333,0.3846153846153846,0.5588235294117647,0.5,0.5277777777777778,0.75,0.1875,0.3,0.6046511627906976,0.5098039215686274,0.553191489361702,0.5789473684210527,0.6470588235294118,0.6111111111111113,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.14285714285714285,0.058823529411764705,0.08333333333333333,0,0,0,0,0,0,0,0,0,11,spacy_large,Female names,0,NA,NA,NA,TRUE
1.2383875846862793,0.9991557828872226,0.996526744070656,0.9961313361769666,0.9963290008929457,0.9627569768596683,0.9634521799582878,0.800383877159309,0.7473118279569892,0.772937905468026,0.6972477064220184,0.628099173553719,0.6608695652173914,0.8095238095238095,0.8854166666666666,0.8457711442786069,0.8317307692307693,0.9611111111111111,0.8917525773195877,0.8383838383838383,0.515527950310559,0.6384615384615384,0.8276699029126213,0.7803203661327232,0.8032979976442874,0.8210258486092639,0.7808488493119001,0.7981651376146789,0.7631578947368421,0.7802690582959642,0.8377358490566038,0.8131868131868132,0.825278810408922,0.6303030303030303,0.6872246696035242,0.6575342465753424,0.8453276047261009,0.8310454065469906,0.838125665601704,0.9288702928870293,0.9024390243902439,0.9154639175257733,0.8038585209003215,0.8250825082508251,0.8143322475570033,0.625,0.6086956521739131,0.6167400881057269,0.8013245033112583,0.856637168141593,0.8280581693755347,0.688,0.7146814404432132,0.701086956521739,0.8995535714285714,0.8666666666666667,0.8828039430449068,0.877742946708464,0.8615384615384616,0.8695652173913044,0.6235294117647059,0.6708860759493671,0.6463414634146342,0.877720207253886,0.8897058823529411,0.8836724047991652,0.9,0.9254032258064516,0.9125248508946322,0.7125645438898451,0.6655948553054662,0.6882793017456359,0.6842105263157895,0.5963302752293578,0.6372549019607843,0.7759259259259259,0.8042226487523992,0.7898209236569274,0.7771739130434783,0.8125,0.7944444444444444,0.6264367816091954,0.5956284153005464,0.6106442577030812,0.45,0.2647058823529412,0.33333333333333337,0.6336633663366337,0.6095238095238096,0.6213592233009708,0.15517241379310345,0.3103448275862069,0.20689655172413793,0.9607843137254902,0.7777777777777778,0.8596491228070176,0.5,0.3333333333333333,0.4,0.72,0.47368421052631576,0.5714285714285714,0.75,0.1875,0.3,0.6046511627906976,0.5098039215686274,0.553191489361702,0.5689655172413793,0.6470588235294118,0.6055045871559633,0.8108108108108109,0.7692307692307693,0.7894736842105263,0.2,0.11764705882352941,0.14814814814814817,0,0,0,0,0,0,0,0,0,12,spacy_large,Female names,0,NA,NA,NA,TRUE
